archived_url,article_url,id,language,media_name,media_url,publish_date,title,url,category
https://web.archive.org/web/20230308065807/https://www.milenio.com/negocios/amazon-mexico-contrata-10-mujeres-ano,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG1pbGVuaW8pL25lZ29jaW9zL2FtYXpvbi1tZXhpY28tY29udHJhdGEtMTAtbXVqZXJlcy1hbm8~,20230308065807,es,milenio.com,http://milenio.com,2023-03-06 00:00:00,Amazon México contrata 10% más mujeres en el último año,https://www.milenio.com/negocios/amazon-mexico-contrata-10-mujeres-ano,tecnologia
https://web.archive.org/web/20230309115915/https://www.elfinanciero.com.mx/nacional/2023/03/08/bunker-de-garcia-luna-asi-era-el-centro-de-inteligencia-que-construyo-y-hoy-esta-en-ruinas/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLGVsZmluYW5jaWVybykvbmFjaW9uYWwvMjAyMy8wMy8wOC9idW5rZXItZGUtZ2FyY2lhLWx1bmEtYXNpLWVyYS1lbC1jZW50cm8tZGUtaW50ZWxpZ2VuY2lhLXF1ZS1jb25zdHJ1eW8teS1ob3ktZXN0YS1lbi1ydWluYXM~,20230309115915,es,elfinanciero.com.mx,http://elfinanciero.com.mx,2023-03-08 00:00:00,Búnker de García Luna: Así era el centro de inteligencia que construyó y hoy está en ruinas,https://www.elfinanciero.com.mx/nacional/2023/03/08/bunker-de-garcia-luna-asi-era-el-centro-de-inteligencia-que-construyo-y-hoy-esta-en-ruinas/,tecnologia
https://web.archive.org/web/20230303065038/https://www.elfinanciero.com.mx/opinion/de-jefes/2023/03/02/alohome-va-por-100-mdd-en-venta-de-vivienda-nueva-con-desarrolladoras/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLGVsZmluYW5jaWVybykvb3Bpbmlvbi9kZS1qZWZlcy8yMDIzLzAzLzAyL2Fsb2hvbWUtdmEtcG9yLTEwMC1tZGQtZW4tdmVudGEtZGUtdml2aWVuZGEtbnVldmEtY29uLWRlc2Fycm9sbGFkb3Jhcw~~,20230303065038,es,elfinanciero.com.mx,http://elfinanciero.com.mx,2023-03-02 00:00:00,Alohome va por 100 mdd en venta de vivienda nueva con desarrolladoras,https://www.elfinanciero.com.mx/opinion/de-jefes/2023/03/02/alohome-va-por-100-mdd-en-venta-de-vivienda-nueva-con-desarrolladoras/,tecnologia
https://web.archive.org/web/20230304063812/https://www.elfinanciero.com.mx/opinion/lourdes-mendoza/2023/03/03/un-derecho-de-piso-muy-caro-y-de-retorno-miserable/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLGVsZmluYW5jaWVybykvb3Bpbmlvbi9sb3VyZGVzLW1lbmRvemEvMjAyMy8wMy8wMy91bi1kZXJlY2hvLWRlLXBpc28tbXV5LWNhcm8teS1kZS1yZXRvcm5vLW1pc2VyYWJsZQ~~,20230304063812,es,elfinanciero.com.mx,http://elfinanciero.com.mx,2023-03-03 00:00:00,Un derecho de piso muy caro y de retorno miserable,https://www.elfinanciero.com.mx/opinion/lourdes-mendoza/2023/03/03/un-derecho-de-piso-muy-caro-y-de-retorno-miserable/,tecnologia
https://web.archive.org/web/20230304085635/https://www.cronica.com.mx/opinion/aviacion-precio-innovacion.html,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLGNyb25pY2EpL29waW5pb24vYXZpYWNpb24tcHJlY2lvLWlubm92YWNpb24uaHRtbA~~,20230304085635,es,cronica.com.mx,http://cronica.com.mx,2023-03-03 00:00:00,Aviación: el precio de la innovación,https://www.cronica.com.mx/opinion/aviacion-precio-innovacion.html,tecnologia
https://web.archive.org/web/20230307084339/https://www.elfinanciero.com.mx/monterrey/2023/03/06/jorge-manjarrez-tesla-el-viejo-y-el-nuevo-nuevo-leon/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLGVsZmluYW5jaWVybykvbW9udGVycmV5LzIwMjMvMDMvMDYvam9yZ2UtbWFuamFycmV6LXRlc2xhLWVsLXZpZWpvLXktZWwtbnVldm8tbnVldm8tbGVvbg~~,20230307084339,es,elfinanciero.com.mx,http://elfinanciero.com.mx,2023-03-06 00:00:00,"Jorge Manjarrez: Tesla, el viejo y el nuevo Nuevo León",https://www.elfinanciero.com.mx/monterrey/2023/03/06/jorge-manjarrez-tesla-el-viejo-y-el-nuevo-nuevo-leon/,tecnologia
https://web.archive.org/web/20230305081119/https://www.razon.com.mx/estados/alfredo-ramirez-bedolla-michoacan-avanza-gobierno-digital-combate-corrupcion-519904,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLHJhem9uKS9lc3RhZG9zL2FsZnJlZG8tcmFtaXJlei1iZWRvbGxhLW1pY2hvYWNhbi1hdmFuemEtZ29iaWVybm8tZGlnaXRhbC1jb21iYXRlLWNvcnJ1cGNpb24tNTE5OTA0,20230305081119,es,razon.com.mx,http://razon.com.mx,2023-03-04 00:00:00,Alfredo Ramírez Bedolla: En Michoacán avanza gobierno digital para el combate a la corrupción,https://www.razon.com.mx/estados/alfredo-ramirez-bedolla-michoacan-avanza-gobierno-digital-combate-corrupcion-519904,tecnologia
https://web.archive.org/web/20230308115153/https://www.milenio.com/negocios/skyegroup-rompe-mitos-de-las-mujeres-en-la-innovacion,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG1pbGVuaW8pL25lZ29jaW9zL3NreWVncm91cC1yb21wZS1taXRvcy1kZS1sYXMtbXVqZXJlcy1lbi1sYS1pbm5vdmFjaW9u,20230308115153,es,milenio.com,http://milenio.com,2023-03-07 00:00:00,SkyeGroup rompe mitos de las mujeres en la innovación,https://www.milenio.com/negocios/skyegroup-rompe-mitos-de-las-mujeres-en-la-innovacion,tecnologia
https://web.archive.org/web/20230304085635/https://www.cronica.com.mx/opinion/aviacion-precio-innovacion.html,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLGNyb25pY2EpL29waW5pb24vYXZpYWNpb24tcHJlY2lvLWlubm92YWNpb24uaHRtbA~~,20230304085635,es,cronica.com.mx,http://cronica.com.mx,2023-03-03 00:00:00,Aviación: el precio de la innovación,https://www.cronica.com.mx/opinion/aviacion-precio-innovacion.html,tecnologia
https://web.archive.org/web/20230302060847/https://www.elfinanciero.com.mx/opinion/de-jefes/2023/03/01/analiza-marriott-llevar-marcas-de-hoteles-city-a-otros-destinos-del-mundo/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLGVsZmluYW5jaWVybykvb3Bpbmlvbi9kZS1qZWZlcy8yMDIzLzAzLzAxL2FuYWxpemEtbWFycmlvdHQtbGxldmFyLW1hcmNhcy1kZS1ob3RlbGVzLWNpdHktYS1vdHJvcy1kZXN0aW5vcy1kZWwtbXVuZG8~,20230302060847,es,elfinanciero.com.mx,http://elfinanciero.com.mx,2023-03-01 00:00:00,Analiza Marriott llevar marcas de Hoteles City a otros destinos del mundo,https://www.elfinanciero.com.mx/opinion/de-jefes/2023/03/01/analiza-marriott-llevar-marcas-de-hoteles-city-a-otros-destinos-del-mundo/,tecnologia
https://web.archive.org/web/20230302090307/https://www.elfinanciero.com.mx/nacional/2023/03/01/beca-conacyt-2023-para-estudiar-posgrado-en-el-extranjero-estos-son-los-requisitos/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLGVsZmluYW5jaWVybykvbmFjaW9uYWwvMjAyMy8wMy8wMS9iZWNhLWNvbmFjeXQtMjAyMy1wYXJhLWVzdHVkaWFyLXBvc2dyYWRvLWVuLWVsLWV4dHJhbmplcm8tZXN0b3Mtc29uLWxvcy1yZXF1aXNpdG9z,20230302090307,es,elfinanciero.com.mx,http://elfinanciero.com.mx,2023-03-01 00:00:00,Beca Conacyt 2023 para estudiar posgrado en el extranjero: Estos son los requisitos,https://www.elfinanciero.com.mx/nacional/2023/03/01/beca-conacyt-2023-para-estudiar-posgrado-en-el-extranjero-estos-son-los-requisitos/,tecnologia
https://web.archive.org/web/20230304090314/https://www.milenio.com/negocios/tlc-lanza-tecnologia-nxtpaper-2-0-pantallas,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG1pbGVuaW8pL25lZ29jaW9zL3RsYy1sYW56YS10ZWNub2xvZ2lhLW54dHBhcGVyLTItMC1wYW50YWxsYXM~,20230304090314,es,milenio.com,http://milenio.com,2023-03-03 00:00:00,TLC lanza tecnología NXTPAPER 2.0 en sus pantallas,https://www.milenio.com/negocios/tlc-lanza-tecnologia-nxtpaper-2-0-pantallas,tecnologia
https://web.archive.org/web/20230307111405/https://www.milenio.com/policia/fgjcdmx-investiga-muerte-periodista-carlos-acosta,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG1pbGVuaW8pL3BvbGljaWEvZmdqY2RteC1pbnZlc3RpZ2EtbXVlcnRlLXBlcmlvZGlzdGEtY2FybG9zLWFjb3N0YQ~~,20230307111405,es,milenio.com,http://milenio.com,2023-03-06 00:00:00,FGJCDMX investiga muerte del periodista Carlos Acosta,https://www.milenio.com/policia/fgjcdmx-investiga-muerte-periodista-carlos-acosta,ciencia
https://web.archive.org/web/20230303070224/https://www.razon.com.mx/entretenimiento/muere-irma-serrano-excentrica-figura-cine-519584,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLHJhem9uKS9lbnRyZXRlbmltaWVudG8vbXVlcmUtaXJtYS1zZXJyYW5vLWV4Y2VudHJpY2EtZmlndXJhLWNpbmUtNTE5NTg0,20230303070224,es,razon.com.mx,http://razon.com.mx,2023-03-02 00:00:00,Adiós a la siempre polémica Tigresa,https://www.razon.com.mx/entretenimiento/muere-irma-serrano-excentrica-figura-cine-519584,ciencia
https://web.archive.org/web/20230308073355/https://www.elfinanciero.com.mx/cartones/rictus/2023/03/07/superpeso/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLGVsZmluYW5jaWVybykvY2FydG9uZXMvcmljdHVzLzIwMjMvMDMvMDcvc3VwZXJwZXNv,20230308073355,es,elfinanciero.com.mx,http://elfinanciero.com.mx,2023-03-07 00:00:00,Superpeso – El Financiero,https://www.elfinanciero.com.mx/cartones/rictus/2023/03/07/superpeso/,ciencia
https://web.archive.org/web/20230303064337/https://unomasuno.com.mx/realiza-facultad-de-ciencias-de-la-uaemex-xiv-festival-matematico/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLHVub21hc3VubykvcmVhbGl6YS1mYWN1bHRhZC1kZS1jaWVuY2lhcy1kZS1sYS11YWVtZXgteGl2LWZlc3RpdmFsLW1hdGVtYXRpY28~,20230303064337,es,unomasuno.com.mx,http://unomasuno.com.mx,2023-03-02 00:00:00,Realiza Facultad de Ciencias de la UAEMéx XIV Festival Matemático,https://unomasuno.com.mx/realiza-facultad-de-ciencias-de-la-uaemex-xiv-festival-matematico/,ciencia
https://web.archive.org/web/20230308084535/https://www.milenio.com/virales/fauna/estados-unidos-hombre-encuentra-almeja-gigante-de-mas-de-200-anos,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG1pbGVuaW8pL3ZpcmFsZXMvZmF1bmEvZXN0YWRvcy11bmlkb3MtaG9tYnJlLWVuY3VlbnRyYS1hbG1lamEtZ2lnYW50ZS1kZS1tYXMtZGUtMjAwLWFub3M~,20230308084535,es,milenio.com,http://milenio.com,2023-03-07 00:00:00,Estados Unidos.Hombre encuentra almeja gigante de más de 200 años,https://www.milenio.com/virales/fauna/estados-unidos-hombre-encuentra-almeja-gigante-de-mas-de-200-anos,ciencia
https://web.archive.org/web/20230304063258/https://www.milenio.com/virales/joven-exhibe-companera-por-no-hacer-trabajo-equipo-se-fue-vacaciones,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG1pbGVuaW8pL3ZpcmFsZXMvam92ZW4tZXhoaWJlLWNvbXBhbmVyYS1wb3Itbm8taGFjZXItdHJhYmFqby1lcXVpcG8tc2UtZnVlLXZhY2FjaW9uZXM~,20230304063258,es,milenio.com,http://milenio.com,2023-03-03 00:00:00,Joven-exhibe compañera por-NO hacer-trabajo equipo; se-fue vacaciones,https://www.milenio.com/virales/joven-exhibe-companera-por-no-hacer-trabajo-equipo-se-fue-vacaciones,ciencia
https://web.archive.org/web/20230306084147/https://www.milenio.com/negocios/mexico-india-firman-colaborar-financiar-proyectos,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG1pbGVuaW8pL25lZ29jaW9zL21leGljby1pbmRpYS1maXJtYW4tY29sYWJvcmFyLWZpbmFuY2lhci1wcm95ZWN0b3M~,20230306084147,es,milenio.com,http://milenio.com,2023-03-05 00:00:00,México y la India financiarán proyectos relacionados con litio y agua,https://www.milenio.com/negocios/mexico-india-firman-colaborar-financiar-proyectos,ciencia
https://web.archive.org/web/20230309133720/https://www.milenio.com/virales/paquete-aliexpress-tardo-5-anos-llegar-reacciona-twitter,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG1pbGVuaW8pL3ZpcmFsZXMvcGFxdWV0ZS1hbGlleHByZXNzLXRhcmRvLTUtYW5vcy1sbGVnYXItcmVhY2Npb25hLXR3aXR0ZXI~,20230309133720,es,milenio.com,http://milenio.com,2023-03-08 00:00:00,Paquete de AliExpress tardó 5 años en llegar; así reacciona en Twitter,https://www.milenio.com/virales/paquete-aliexpress-tardo-5-anos-llegar-reacciona-twitter,ciencia
https://web.archive.org/web/20230303104226/https://www.milenio.com/ciencia-y-salud/prevenir-piel-seca-8-consejos-especialista,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG1pbGVuaW8pL2NpZW5jaWEteS1zYWx1ZC9wcmV2ZW5pci1waWVsLXNlY2EtOC1jb25zZWpvcy1lc3BlY2lhbGlzdGE~,20230303104226,es,milenio.com,http://milenio.com,2023-03-02 00:00:00,Cómo prevenir la piel seca; sigue estos 8 consejos de tu especialista,https://www.milenio.com/ciencia-y-salud/prevenir-piel-seca-8-consejos-especialista,ciencia
https://web.archive.org/web/20230308083201/https://www.elfinanciero.com.mx/mundo/2023/03/07/onu-advierte-que-el-patriarcado-contraataca-el-avance-de-derechos-de-mujeres/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLGVsZmluYW5jaWVybykvbXVuZG8vMjAyMy8wMy8wNy9vbnUtYWR2aWVydGUtcXVlLWVsLXBhdHJpYXJjYWRvLWNvbnRyYWF0YWNhLWVsLWF2YW5jZS1kZS1kZXJlY2hvcy1kZS1tdWplcmVz,20230308083201,es,elfinanciero.com.mx,http://elfinanciero.com.mx,2023-03-07 00:00:00,ONU advierte que ‘el patriarcado contraataca’ el avance de derechos de mujeres,https://www.elfinanciero.com.mx/mundo/2023/03/07/onu-advierte-que-el-patriarcado-contraataca-el-avance-de-derechos-de-mujeres/,ciencia
https://web.archive.org/web/20230307095509/https://www.milenio.com/espectaculos/famosos/belinda-fernando-peregrin-tio-acuso-fraude-muere-de-cancer,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG1pbGVuaW8pL2VzcGVjdGFjdWxvcy9mYW1vc29zL2JlbGluZGEtZmVybmFuZG8tcGVyZWdyaW4tdGlvLWFjdXNvLWZyYXVkZS1tdWVyZS1kZS1jYW5jZXI~,20230307095509,es,milenio.com,http://milenio.com,2023-03-06 00:00:00,"Fernando Peregrín, tío de Belinda que acusó a familia de fraude, murió",https://www.milenio.com/espectaculos/famosos/belinda-fernando-peregrin-tio-acuso-fraude-muere-de-cancer,ciencia
https://web.archive.org/web/20230309064659/https://www.elfinanciero.com.mx/nacional/2023/03/08/perfil-quien-es-janine-otalora-la-magistrada-que-el-gobierno-quiere-vetar-de-votacion-sobre-edmundo-jacobo/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLGVsZmluYW5jaWVybykvbmFjaW9uYWwvMjAyMy8wMy8wOC9wZXJmaWwtcXVpZW4tZXMtamFuaW5lLW90YWxvcmEtbGEtbWFnaXN0cmFkYS1xdWUtZWwtZ29iaWVybm8tcXVpZXJlLXZldGFyLWRlLXZvdGFjaW9uLXNvYnJlLWVkbXVuZG8tamFjb2Jv,20230309064659,es,elfinanciero.com.mx,http://elfinanciero.com.mx,2023-03-08 00:00:00,"Janine Otálora, la magistrada que Gobierno quiere ‘vetar’ de votación sobre Edmundo Jacobo",https://www.elfinanciero.com.mx/nacional/2023/03/08/perfil-quien-es-janine-otalora-la-magistrada-que-el-gobierno-quiere-vetar-de-votacion-sobre-edmundo-jacobo/,ciencia
https://web.archive.org/web/20230306084208/https://www.elgrafico.mx/historias/doctora-veronica-vazquez-mujeres-sobrepeso-obesidad-ayuda-equilibrio-vida-nutricion,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsZWxncmFmaWNvKS9oaXN0b3JpYXMvZG9jdG9yYS12ZXJvbmljYS12YXpxdWV6LW11amVyZXMtc29icmVwZXNvLW9iZXNpZGFkLWF5dWRhLWVxdWlsaWJyaW8tdmlkYS1udXRyaWNpb24~,20230306084208,es,elgrafico.mx,http://elgrafico.mx,2023-03-04 00:00:00,"8M 2023 Dra. Verónica Vázquez, ayuda a mujeres con problemas de sobrepeso a encontrar un balance",https://www.elgrafico.mx/historias/doctora-veronica-vazquez-mujeres-sobrepeso-obesidad-ayuda-equilibrio-vida-nutricion,ciencia
https://web.archive.org/web/20230305054857/https://unomasuno.com.mx/uaemex-consolida-su-prestigio-a-nivel-nacional-e-internacional-por-sus-aportaciones-cientificas-sociales-y-culturales/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLHVub21hc3VubykvdWFlbWV4LWNvbnNvbGlkYS1zdS1wcmVzdGlnaW8tYS1uaXZlbC1uYWNpb25hbC1lLWludGVybmFjaW9uYWwtcG9yLXN1cy1hcG9ydGFjaW9uZXMtY2llbnRpZmljYXMtc29jaWFsZXMteS1jdWx0dXJhbGVz,20230305054857,es,unomasuno.com.mx,http://unomasuno.com.mx,2023-03-03 00:00:00,"UAEMéx consolida su prestigio a nivel nacional e internacional por sus aportaciones científicas, sociales y culturales",https://unomasuno.com.mx/uaemex-consolida-su-prestigio-a-nivel-nacional-e-internacional-por-sus-aportaciones-cientificas-sociales-y-culturales/,ciencia
https://web.archive.org/web/20230305064104/https://www.milenio.com/politica/comunidad/unam-celebra-el-70-aniversario-de-cu-con-exposicion-en-el-muca,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG1pbGVuaW8pL3BvbGl0aWNhL2NvbXVuaWRhZC91bmFtLWNlbGVicmEtZWwtNzAtYW5pdmVyc2FyaW8tZGUtY3UtY29uLWV4cG9zaWNpb24tZW4tZWwtbXVjYQ~~,20230305064104,es,milenio.com,http://milenio.com,2023-03-04 00:00:00,UNAM celebra el 70 aniversario de CU con exposición en el MUCA,https://www.milenio.com/politica/comunidad/unam-celebra-el-70-aniversario-de-cu-con-exposicion-en-el-muca,ciencia
https://web.archive.org/web/20230303070400/https://www.elfinanciero.com.mx/cartones/antonio-garci/2023/03/02/sacando-el-cash/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLGVsZmluYW5jaWVybykvY2FydG9uZXMvYW50b25pby1nYXJjaS8yMDIzLzAzLzAyL3NhY2FuZG8tZWwtY2FzaA~~,20230303070400,es,elfinanciero.com.mx,http://elfinanciero.com.mx,2023-03-02 00:00:00,Sacando el cash – El Financiero,https://www.elfinanciero.com.mx/cartones/antonio-garci/2023/03/02/sacando-el-cash/,ciencia
https://web.archive.org/web/20230303070224/https://www.razon.com.mx/entretenimiento/muere-irma-serrano-excentrica-figura-cine-519584,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLHJhem9uKS9lbnRyZXRlbmltaWVudG8vbXVlcmUtaXJtYS1zZXJyYW5vLWV4Y2VudHJpY2EtZmlndXJhLWNpbmUtNTE5NTg0,20230303070224,es,razon.com.mx,http://razon.com.mx,2023-03-02 00:00:00,Adiós a la siempre polémica Tigresa,https://www.razon.com.mx/entretenimiento/muere-irma-serrano-excentrica-figura-cine-519584,ciencia
https://web.archive.org/web/20230303084644/https://www.milenio.com/politica/edmundo-jacobo-secretario-ejecutivo-ine-cesado,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG1pbGVuaW8pL3BvbGl0aWNhL2VkbXVuZG8tamFjb2JvLXNlY3JldGFyaW8tZWplY3V0aXZvLWluZS1jZXNhZG8~,20230303084644,es,milenio.com,http://milenio.com,2023-03-02 00:00:00,"Edmundo Jacobo, el ex secretario Ejecutivo del INE que fue cesado",https://www.milenio.com/politica/edmundo-jacobo-secretario-ejecutivo-ine-cesado,ciencia
https://web.archive.org/web/20230304100842/https://www.milenio.com/cultura/laberinto/misterio-tarantula-spock-ana-garcia-bergua,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG1pbGVuaW8pL2N1bHR1cmEvbGFiZXJpbnRvL21pc3RlcmlvLXRhcmFudHVsYS1zcG9jay1hbmEtZ2FyY2lhLWJlcmd1YQ~~,20230304100842,es,milenio.com,http://milenio.com,2023-03-03 00:00:00,El misterio de Tarántula Spock | Por Ana García Bergua,https://www.milenio.com/cultura/laberinto/misterio-tarantula-spock-ana-garcia-bergua,ciencia
https://web.archive.org/web/20230308073355/https://www.elfinanciero.com.mx/cartones/rictus/2023/03/07/superpeso/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLGVsZmluYW5jaWVybykvY2FydG9uZXMvcmljdHVzLzIwMjMvMDMvMDcvc3VwZXJwZXNv,20230308073355,es,elfinanciero.com.mx,http://elfinanciero.com.mx,2023-03-07 00:00:00,Superpeso – El Financiero,https://www.elfinanciero.com.mx/cartones/rictus/2023/03/07/superpeso/,ciencia
https://web.archive.org/web/20230304100616/https://www.milenio.com/cultura/laberinto/celebracion-inmortalidad-fiesta-vargas-llosa-madrid,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG1pbGVuaW8pL2N1bHR1cmEvbGFiZXJpbnRvL2NlbGVicmFjaW9uLWlubW9ydGFsaWRhZC1maWVzdGEtdmFyZ2FzLWxsb3NhLW1hZHJpZA~~,20230304100616,es,milenio.com,http://milenio.com,2023-03-03 00:00:00,Celebración de la inmortalidad: la fiesta por Vargas Llosa en Madrid,https://www.milenio.com/cultura/laberinto/celebracion-inmortalidad-fiesta-vargas-llosa-madrid,cultura
https://web.archive.org/web/20230304065105/https://www.razon.com.mx/estados/mazo-distingue-15-lideres-mexiquenses-519727,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLHJhem9uKS9lc3RhZG9zL21hem8tZGlzdGluZ3VlLTE1LWxpZGVyZXMtbWV4aXF1ZW5zZXMtNTE5NzI3,20230304065105,es,razon.com.mx,http://razon.com.mx,2023-03-03 00:00:00,Reconocen ejemplo de mexiquenses,https://www.razon.com.mx/estados/mazo-distingue-15-lideres-mexiquenses-519727,cultura
https://web.archive.org/web/20230308115307/https://www.24-horas.mx/2023/03/07/sheinbaum-participa-en-encuentro-de-mujeres-indigenas-y-afrodescendientes/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsMjQtaG9yYXMpLzIwMjMvMDMvMDcvc2hlaW5iYXVtLXBhcnRpY2lwYS1lbi1lbmN1ZW50cm8tZGUtbXVqZXJlcy1pbmRpZ2VuYXMteS1hZnJvZGVzY2VuZGllbnRlcw~~,20230308115307,es,24-horas.mx,http://24-horas.mx,2023-03-07 00:00:00,Sheinbaum participa en encuentro de mujeres indígenas y afrodescendientes,https://www.24-horas.mx/2023/03/07/sheinbaum-participa-en-encuentro-de-mujeres-indigenas-y-afrodescendientes/,cultura
https://web.archive.org/web/20230309105158/https://www.elfinanciero.com.mx/cartones/antonio-garci/2023/03/08/las-mujeres-de-la-4t/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLGVsZmluYW5jaWVybykvY2FydG9uZXMvYW50b25pby1nYXJjaS8yMDIzLzAzLzA4L2xhcy1tdWplcmVzLWRlLWxhLTR0,20230309105158,es,elfinanciero.com.mx,http://elfinanciero.com.mx,2023-03-08 00:00:00,Las mujeres de la 4T – El Financiero,https://www.elfinanciero.com.mx/cartones/antonio-garci/2023/03/08/las-mujeres-de-la-4t/,cultura
https://web.archive.org/web/20230309094633/https://www.24-horas.mx/2023/03/07/eu-investiga-historial-de-seguridad-de-empresa-ferroviaria-tras-derrame-toxico-en-ohio/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsMjQtaG9yYXMpLzIwMjMvMDMvMDcvZXUtaW52ZXN0aWdhLWhpc3RvcmlhbC1kZS1zZWd1cmlkYWQtZGUtZW1wcmVzYS1mZXJyb3ZpYXJpYS10cmFzLWRlcnJhbWUtdG94aWNvLWVuLW9oaW8~,20230309094633,es,24-horas.mx,http://24-horas.mx,2023-03-07 00:00:00,EU investiga historial de seguridad de empresa ferroviaria tras derrame tóxico en Ohio,https://www.24-horas.mx/2023/03/07/eu-investiga-historial-de-seguridad-de-empresa-ferroviaria-tras-derrame-toxico-en-ohio/,cultura
https://web.archive.org/web/20230308073032/https://impacto.mx/la-revista/carlos-nataren-el-farsante-de-la-universidad-autonoma-de-chiapas-07032023/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsaW1wYWN0bykvbGEtcmV2aXN0YS9jYXJsb3MtbmF0YXJlbi1lbC1mYXJzYW50ZS1kZS1sYS11bml2ZXJzaWRhZC1hdXRvbm9tYS1kZS1jaGlhcGFzLTA3MDMyMDIz,20230308073032,es,impacto.mx,http://impacto.mx,2023-03-07 00:00:00,"Carlos Natarén, el farsante de la Universidad Autónoma de Chiapas",https://impacto.mx/la-revista/carlos-nataren-el-farsante-de-la-universidad-autonoma-de-chiapas-07032023/,cultura
https://web.archive.org/web/20230304075232/https://www.milenio.com/cultura/laberinto/tiempo-de-mujeres-festival-por-la-igualdad,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG1pbGVuaW8pL2N1bHR1cmEvbGFiZXJpbnRvL3RpZW1wby1kZS1tdWplcmVzLWZlc3RpdmFsLXBvci1sYS1pZ3VhbGRhZA~~,20230304075232,es,milenio.com,http://milenio.com,2023-03-03 00:00:00,Tiempo de Mujeres: Festival por la Igualdad,https://www.milenio.com/cultura/laberinto/tiempo-de-mujeres-festival-por-la-igualdad,cultura
https://web.archive.org/web/20230307064103/https://www.razon.com.mx/230306/version-impresa-06-marzo-2023,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLHJhem9uKS8yMzAzMDYvdmVyc2lvbi1pbXByZXNhLTA2LW1hcnpvLTIwMjM~,20230307064103,es,razon.com.mx,http://razon.com.mx,2023-03-06 00:00:00,"Versión Impresa, 06 marzo 2023",https://www.razon.com.mx/230306/version-impresa-06-marzo-2023,cultura
https://web.archive.org/web/20230302081128/https://www.razon.com.mx/entretenimiento/irma-serrano-carrera-politica-espectaculos-cine-mexicano-presidente-diaz-ordaz-519477,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/bXgsY29tLHJhem9uKS9lbnRyZXRlbmltaWVudG8vaXJtYS1zZXJyYW5vLWNhcnJlcmEtcG9saXRpY2EtZXNwZWN0YWN1bG9zLWNpbmUtbWV4aWNhbm8tcHJlc2lkZW50ZS1kaWF6LW9yZGF6LTUxOTQ3Nw~~,20230302081128,es,razon.com.mx,http://razon.com.mx,2023-03-01 00:00:00,"Irma Serrano, ""La Tigresa"": Una historia enmarcada por el espectáculo y la política",https://www.razon.com.mx/entretenimiento/irma-serrano-carrera-politica-espectaculos-cine-mexicano-presidente-diaz-ordaz-519477,cultura
