ap_syndicated,collect_date,feeds,guid,language,media_id,media_name,media_url,metadata,processed_stories_id,publish_date,stories_id,story_tags,title,url,word_count
False,2022-10-01 20:20:35.457433,,article 1483585 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2822106553,2022-10-01 19:58:00,2436520582,[],¡Vivan los novios! Así fue la primera boda en la Iglesia Maradoniana en Puebla,https://www.milenio.com/virales/celebran-primera-boda-en-iglesia-maradoniana-en-puebla-asi-fue,
False,2022-10-03 01:31:40.054712,,article 1483942 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2822759571,2022-10-03 01:26:11,2437298750,[],Lunes de Netflix,https://www.milenio.com/opinion/alvaro-cueva/el-pozo-de-los-deseos-reprimidos/lunes-de-netflix,
False,2022-10-03 09:37:52.644812,,article 1484058 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2823059453,2022-10-03 09:23:00,2437627807,[],"Tiktoker Chingu Amiga pone puesto de elotes; gana miles de pesos en unas horas: ""estoy feliz""",https://www.milenio.com/virales/chingu-amiga-tiktoker-pone-puesto-de-elotes-gana-miles-pesos,
False,2022-10-04 09:07:02.194410,,article 1484595 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2823871456,2022-10-04 08:49:07,2438539364,[],Hannover Messe 2022 busca recuperar cifras prepandemia,https://www.milenio.com/estados/hannover-messe-2022-busca-recuperar-cifras-prepandemia,
False,2022-10-04 09:07:04.109541,,article 1484597 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2823871483,2022-10-04 08:42:00,2438539397,[],"José José estaba a favor de la comunidad gay; viralizan video de cómo los defendió: ""todos somos distintos?",https://www.milenio.com/espectaculos/famosos/jose-jose-viralizan-video-apoyaba-personas-gay-lgbt,
False,2022-10-04 12:37:53.555182,,article 1484658 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2824041624,2022-10-04 12:05:00,2438731103,[],'The Rock' recibió un Dr Simi vestido como 'Black Adam' y cargó a bebé en premiere,https://www.milenio.com/espectaculos/famosos/dwayne-johnson-recibe-dr-simi-premiere-black-adam-cdmx,
False,2022-10-04 15:11:55.671291,,article 1484771 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2824154633,2022-10-04 15:10:26,2438860000,[],Niños de Tanzania celebran el triunfo de Checo Pérez en Singapur: VIDEO,https://www.milenio.com/deportes/extra-cancha/ninos-tanzania-celebran-triunfo-checo-perez-singapur-video,
False,2022-10-05 18:09:15.219463,,article 1485503 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2825110971,2022-10-05 18:02:46,2439939275,[],A esto se dedicaba Pablo Lyle antes de incursionar en la actuación,https://www.milenio.com/espectaculos/pablo-lyle-se-dedicaba-a-esto-antes-de-ser-actor,
False,2022-10-06 01:11:12.413511,,article 1485764 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2825278436,2022-10-06 01:08:33,2440147451,[],La mirada al futuro y en los orígenes?,https://www.milenio.com/opinion/mario-arteaga/pro-bono/la-mirada-al-futuro-y-en-los-origenes,
False,2022-10-06 15:42:38.976313,,article 1486010 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2825887982,2022-10-06 15:30:39,2440821642,[],Próximo encargado de Economía deberá fortalecer al T-MEC: Larry Rubin,https://www.milenio.com/negocios/larry-rubin-titular-economia-debera-objetiva,
False,2022-10-07 09:00:46.229274,,article 1486389 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2826466502,2022-10-07 03:32:01,2441465245,[],Bota Tatiana disputa con EU para ser ?porrista?,https://www.milenio.com/negocios/bota-tatiana-disputa-con-eu-para-ser-porrista,
False,2022-10-07 21:19:49.983208,,article 1486747 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2826925504,2022-10-07 20:55:00,2441991640,[],"Nicho 'El Loquero', de pionero en el método del electroshock al terror de La Laguna",https://www.milenio.com/estados/durango-nicho-el-loquero-pionero-metodo-electroshock-terror-la-laguna,
False,2022-10-10 00:06:54.947739,,article 1487398 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2828120438,2022-10-10 00:03:00,2443364889,[],"Katya Echazarreta asegura que en la misión Blue Origin ""dos mexicanos viajaron ese día""",https://www.milenio.com/politica/katya-echazarreta-asegura-que-dos-mexicanos-viajaron-al-espacio,
False,2022-10-10 14:43:43.274312,,article 1487656 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2828764955,2022-10-10 14:31:28,2444065867,[],Rogelio Funes Mori sería banca en ida de cuartos de final de Cruz Azul vs Monterrey,https://www.milenio.com/futbol/liga-mx/rogelio-funes-mori-banca-ida-cuartos-cruz-azul,
False,2022-10-11 16:46:59.762056,,article 1488297 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2829701848,2022-10-11 16:13:00,2445117450,[],Estos son los mejores memes por los conciertos de Blink 182 en México,https://www.milenio.com/virales/memes-blink-182-mejores-conciertos-mexico,
False,2022-10-11 19:44:05.046943,,article 1488434 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2829808228,2022-10-11 19:29:00,2445239755,[],Lorde regala churros a fans que hacen fila para su concierto en CdMx,https://www.milenio.com/espectaculos/musica/lorde-manda-churros-fans-fila-concierto-cdmx,
False,2022-10-12 16:11:05.590554,,article 1488915 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2830587116,2022-10-12 15:49:20,2446099990,[],Estos son los costos por zona para Muse en Monterrey,https://www.milenio.com/espectaculos/muse-monterrey-venta-boletos-costos-estadio-banorte,
False,2022-10-12 16:34:47.086999,,article 1488933 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2830600812,2022-10-12 16:25:00,2446114918,[],Tormenta tropical 'Karl' sube la fuerza de sus vientos; emiten alerta en Veracruz y Campeche,https://www.milenio.com/estados/tormenta-tropical-karl-sube-fuerza-vientos-smn,
False,2022-10-13 03:33:20.036631,,article 1489286 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2830912288,2022-10-13 03:19:43,2446477873,[],Los acuerdos EU-Zacatecas,https://www.milenio.com/opinion/julio-cesar-vega/economia-cotidiana/los-acuerdos-eu-zacatecas,
False,2022-10-13 13:18:09.603178,,article 1489437 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2831383470,2022-10-13 13:00:00,2446992938,[],"Critican a extranjera por decir que el pan de muerto está hecho de cenizas de difuntos: ""¡Qué raro es México!?  |VIDEO",https://www.milenio.com/virales/tiktok-extranjera-dice-pan-muerto-se-hace-con-cenizas-mexicanos,
False,2022-10-13 14:16:29.818073,,article 1489377 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2831431618,2022-10-13 14:13:12,2447046440,[],¿Se te olvidó algo en el cine? Empleado comparte lo que recogió de una sala,https://www.milenio.com/virales/empleada-cine-comparte-objetos-olvidan-salas,
False,2022-10-14 00:11:32.116004,,article 1489853 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2831724101,2022-10-13 23:47:04,2447392940,[],"Fan de Muse pierde todos sus ahorros y club de fans le compra boleto para concierto; ""de corazón, gracias""",https://www.milenio.com/virales/club-fans-regala-boleto-muse-joven-sufrio-asalto,
False,2022-10-14 11:39:06.565323,,article 1490033 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2832217722,2022-10-14 11:19:00,2447920966,[],Piloto mexicano Patricio O?Ward volverá a la Fórmula 1 en Abu Dhabi,https://www.milenio.com/deportes/f1/patricio-o-ward-debutara-f1-practicas-libres-gp-abu-dhabi,
False,2022-10-15 12:40:19.528888,,article 1490538 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2832976686,2022-10-15 12:29:12,2448756074,[],Roger Waters protagoniza una explosiva e inolvidable noche con sus fans en el Palacio de los Deportes,https://www.milenio.com/espectaculos/musica/roger-waters-protagoniza-explosiva-inolvidable-noche-fans,
False,2022-10-17 20:08:27.630127,,article 1491440 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2834625174,2022-10-17 19:47:11,2450636573,[],Lila Downs abre las puertas de su hogar en Oaxaca mediante Airbnb,https://www.milenio.com/estilo/lila-downs-abre-puertas-hogar-airbnb,
False,2022-10-17 23:32:49.627326,,article 1491528 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2834703491,2022-10-17 23:11:00,2450731472,[],Captan impresionante tormenta eléctrica previo al ingreso de frente frío en Tamaulipas,https://www.milenio.com/virales/frente-frio-tamaulipas-provoca-tormenta-electrica-impresionante,
False,2022-10-19 01:51:27.748609,,article 1492225 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2835745085,2022-10-19 01:29:49,2451891647,[],Continúan las actividades de la Cumbre Iberoamericana de educación en Puebla (II),https://www.milenio.com/opinion/victor-bacre-parra/de-neblinas-don-goyo/continuan-las-actividades-de-la-cumbre-iberoamericana-de-educacion,
False,2022-10-19 16:00:46.121914,,article 1492518 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2836442653,2022-10-19 15:52:00,2452652284,[],Departamento del Tesoro de EU va contra mexicano y red ligada al cártel de Sinaloa,https://www.milenio.com/politica/cartel-sinaloa-eu-mexicano-red-trafico-drogas,
False,2022-10-20 01:50:50.801055,,article 1492809 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2836737222,2022-10-20 01:28:55,2452995359,[],Grupos latinos buscan levantar 'muro' contra la infodemia electoral,https://www.milenio.com/internacional/estados-unidos/grupos-latinos-buscan-levantar-muro-infodemia-electoral,
False,2022-10-20 23:28:56.132484,,article 1493261 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2837647116,2022-10-20 21:05:25,2454008043,[],Mötley Crüe y Def Leppard en México; todo lo que debes saber de este gran concierto,https://www.milenio.com/espectaculos/motley-crue-def-leppard-anuncian-concierto-mexico,
False,2022-10-23 11:02:28.525382,,article 1494234 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2839548720,2022-10-23 10:44:00,2456136926,[],¿Karma? Mosquera se burla de Emilio Lara y le saca la lengua como él le hizo a Tigres,https://www.milenio.com/deportes/extra-cancha/mosquera-burla-emilio-lara-saca-lengua-video,
False,2022-10-23 20:30:38.231195,,article 1494374 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2839792335,2022-10-23 19:29:00,2456422176,[],¡Round 2! Albañil viral prueba su fuerza contra mecánico; esto ocurrió en nuevo video,https://www.milenio.com/virales/tiktok-albanil-viral-enfrenta-mecanico-prueba-fuerza,
False,2022-10-24 18:36:51.710519,,article 1494816 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2840637028,2022-10-24 18:21:00,2457353491,[],Todo listo para el Food & Wine Festival,https://www.milenio.com/vinos-descorche/food-wine-festival-festival-comida-vinos-cdmx,
False,2022-10-25 01:42:23.998219,,article 1495047 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2840822446,2022-10-25 01:17:18,2457569781,[],El fichaje del embaucador de Qatar,https://www.milenio.com/opinion/roberto-fuentes-vivar/las-otras-competencias/el-fichaje-del-embaucador-de-qatar,
False,2022-10-25 09:36:19.300637,,article 1495123 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2841182323,2022-10-25 09:15:00,2457960174,[],Edomex realiza encuentro para combatir la violencia de género en el Valle de México,https://www.milenio.com/policia/gobierno-edomex-combatira-violencia-genero-valle-mexico,
False,2022-10-26 20:53:46.910167,,article 1496061 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2842645878,2022-10-26 20:28:00,2459593788,[],Federico González Compeán: ?Que el mundo conozca México con el Gran Premio?,https://www.milenio.com/deportes/f1/federico-compean-que-el-mundo-conozca-mexico-por-el-gran-premio,
False,2022-10-26 21:23:17.295211,,article 1496086 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2842656658,2022-10-26 21:09:00,2459607214,[],"Afición del Ajax 'revienta' a Jorge Sánchez tras eliminación en Champions: ""Regrésenlo a México""",https://www.milenio.com/deportes/extra-cancha/jorge-sanchez-es-criticado-por-aficion-de-ajax-tras-caer-vs-liverpool,
False,2022-10-27 17:44:04.211424,,article 1496525 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2843550729,2022-10-27 17:33:00,2460588566,[],Carlos Sainz previo al Gran Premio de México: ?Me siento querido por la gente?,https://www.milenio.com/deportes/f1/carlos-sainz-previo-gp-de-mexico-2022-me-siento-querido-aqui,
False,2022-10-28 01:42:20.160073,,article 1496797 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2843778537,2022-10-28 01:36:00,2460860033,[],Inducen primera generación al Muro de Honor del Deporte Motor en México,https://www.milenio.com/deportes/motor/inducen-primera-generacion-a-muro-de-honor-del-deporte-motor-en-mexico,
False,2022-10-28 10:09:50.881270,,article 1496927 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2844168508,2022-10-28 10:04:00,2461286751,[],W Mexico City ofrece las experiencias más auténticas para cerrar el 2022,https://www.milenio.com/content/mexico-city-mejores-eventos-cerrar-2022,
False,2022-10-28 16:32:05.806468,,article 1497065 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2844462557,2022-10-28 16:08:00,2461613542,[],"Patricio O'Ward previo al Gran Premio: ""Me gustaría correr en México""",https://www.milenio.com/deportes/f1/patricio-o-ward-previo-al-gran-premio-me-gustaria-correr-en-mexico,
False,2022-10-28 21:26:46.666997,,article 1497220 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2844597989,2022-10-28 21:15:00,2461771065,[],"Roberto González sobre el GP de México: ""Es el mejor ambiente y la mejor afición""",https://www.milenio.com/deportes/f1/roberto-gonzalez-sobre-el-gp-de-mexico-es-el-mejor-ambiente,
False,2022-10-29 03:00:12.026765,,article 1497237 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2844743921,2022-10-29 02:41:42,2461919733,[],Gaultier: ?El mundo entero debería ver a la muerte como se hace aquí?,https://www.milenio.com/estilo/gaultier-el-mundo-entero-deberia-ver-a-la-muerte-como-se-hace-aqui,
False,2022-10-29 03:00:09.035620,,article 1497311 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2844744604,2022-10-29 02:46:12,2461919682,[],Greg Abbott contra Beto O`Rourke: la batalla por Texas,https://www.milenio.com/policia/greg-abbott-beto-rourke-batalla-texas,
False,2022-10-29 11:41:49.895681,,article 1496383 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2845025545,2022-10-29 11:36:00,2462228115,[],Horarios y dónde VER prácticas libres y clasificación de F1| Gran Premio de México 2022,https://www.milenio.com/deportes/f1/donde-ver-practicas-libres-clasificacion-f1-en-vivo-gp-mexico-2022-hoy,
False,2022-10-29 12:11:21.283431,,article 1497422 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2845040945,2022-10-29 12:03:00,2462245695,[],Preparan Dr. Simi versión 'Checo' Pérez para el Gran Premio de México: VIDEO,https://www.milenio.com/deportes/extra-cancha/dr-simi-version-checo-perez-estara-en-el-gran-premio-de-mexico-2022,
False,2022-10-29 17:34:28.177843,,article 1497547 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2845185847,2022-10-29 17:02:00,2462416189,[],'Checo' Pérez saldrá en la cuarta posición en el GP de México; Verstappen se queda con la pole,https://www.milenio.com/deportes/f1/gran-premio-de-mexico-checo-perez-saldra-en-la-cuarta-posicion,
False,2022-10-29 19:36:57.412640,,article 1497557 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2845230582,2022-10-29 19:06:00,2462472859,[],Gran Premio de México 2022: ¿A qué hora y dónde ver EN VIVO la carrera de 'Checo' Pérez?,https://www.milenio.com/deportes/f1/donde-ver-gp-mexico-2022-horario-carrera-checo-perez-en-vivo-f1,
False,2022-10-30 01:36:39.408581,,article 1497664 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2845340615,2022-10-30 00:49:00,2462599172,[],Gran Premio de México 2022 registra récord de asistencia en segundo día de actividades,https://www.milenio.com/deportes/f1/record-de-gran-premio-de-mexico-2022-en-asistencia-de-segundo-dia,
False,2022-10-30 21:00:57.788214,,article 1497861 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2845874645,2022-10-30 20:33:00,2463216576,[],"Max Verstappen, el hombre que más brilla en el Gran Premio de México",https://www.milenio.com/deportes/f1/max-verstappen-el-hombre-que-mas-brilla-en-el-gran-premio-de-mexico,
False,2022-10-30 22:04:15.114051,,article 1497854 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2845897707,2022-10-30 21:30:00,2463247436,[],"Aficionados sin boleto, desde un puente también vivieron la fiesta del GP de México",https://www.milenio.com/deportes/extra-cancha/aficionados-disfrutan-del-gp-de-mexico-desde-un-puente,
False,2022-10-31 14:37:24.382380,,article 1498142 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2846572925,2022-10-31 14:00:00,2463984443,[],Gran Premio de México 2023: ¿Cuándo es la preventa y cuánto cuestan los boletos?,https://www.milenio.com/deportes/f1/gp-de-mexico-2023-cuando-es-la-preventa-y-cuanto-cuestan-boletos,
False,2022-10-31 16:06:50.021717,,article 1498188 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2846637729,2022-10-31 15:50:50,2464057304,[],Tormenta tropical 'Lisa' se forma en el mar Caribe,https://www.milenio.com/internacional/tormenta-tropical-lisa-forma-mar-caribe,
False,2022-11-01 20:44:08.772972,,article 1498780 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2847738588,2022-11-01 16:22:20,2465293693,[],Así enfrentará México el reto de una mayor seguridad vial,https://www.milenio.com/sociedad/asi-enfrentara-mexico-el-reto-de-una-mayor-seguridad-vial,
False,2022-11-01 21:13:24.352875,,article 1498945 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2847750689,2022-11-01 19:47:16,2465308660,[],"Ebrard visita empresa Honeywell; ?técnicos de Chihuahua, los más eficientes del mundo?",https://www.milenio.com/politica/marcelo-ebrard-visita-empresa-honeywell-chihuahua,
False,2022-11-03 17:01:37.456417,,article 1499988 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2849569688,2022-11-03 16:40:00,2467334717,[],Billie Eilish regresa a México con tres conciertos; aquí te decimos cuándo y que ciudades,https://www.milenio.com/espectaculos/musica/billie-eilish-mexico-fechas-ciudades-visitara,
False,2022-11-03 20:57:51.373370,,article 1500143 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2849695540,2022-11-03 20:43:22,2467479754,[],"En Tehuacán, avicultores se suman a los trabajos para prevenir la influenza aviar",https://www.milenio.com/politica/comunidad/avicultores-tehuacan-puebla-suman-prevenir-influenza-aviar,
False,2022-11-04 20:40:24.137795,,article 1500693 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2850604040,2022-11-04 20:17:50,2468498698,[],Preocupa a Canadá clima de inversión en energía y minería en México,https://www.milenio.com/negocios/preocupa-canada-clima-inversion-energia-mineria-mexico,
False,2022-11-07 07:37:40.186534,,article 1501462 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2852268447,2022-11-07 07:00:01,2470378465,[],?Invertimos 100 mdp en México?: Takeda,https://www.milenio.com/negocios/financial-times/invertimos-100-mdp-en-mexico-takeda,
False,2022-11-07 23:03:02.198724,,article 1501916 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2852884315,2022-11-07 22:52:00,2471077460,[],The Rasmus 'colabora' con organillero y visita casa de Frida Kahlo en CdMx,https://www.milenio.com/espectaculos/musica/the-rasmus-cantan-in-the-shadows-organillero-mexico-video,
False,2022-11-08 10:53:17.924876,,article 1502096 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2853423592,2022-11-08 10:48:01,2471664868,[],México perdió cinco años de esperanza de vida por pandemia de covid: investigador,https://www.milenio.com/ciencia-y-salud/pandemia-covid-provoco-retroceso-esperanza-vida-mexico,
False,2022-11-08 19:09:42.338497,,article 1502395 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2853770638,2022-11-08 18:53:25,2472058913,[],Regulaciones homologadas pueden crear entorno dinámico entre México y EU: Amcham,https://www.milenio.com/negocios/amcham-regulaciones-homologadas-crear-entorno-dinamico,
False,2022-11-09 01:41:41.286682,,article 1502598 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2853977960,2022-11-09 01:20:48,2472293705,[],"Unifin, Birmex y SSA México",https://www.milenio.com/opinion/jesus-rangel/estira-afloja/unifin-birmex-y-ssa-mexico,
False,2022-11-09 20:13:43.275846,,article 1503005 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2854833593,2022-11-09 19:44:00,2473235414,[],'Tata' Martino y su sonrisa viral tras el gol de Rogelio Funes Mori a Irak: VIDEO,https://www.milenio.com/deportes/extra-cancha/tata-martino-sonrie-tras-gol-de-rogelio-funes-mori-vs-irak-video,
False,2022-11-10 21:56:26.224879,,article 1503705 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2855869559,2022-11-10 21:50:30,2474401187,[],"Alimentación humana, principal causa de deterioro ambiental: periodista de MILENIO",https://www.milenio.com/politica/alimentacion-humana-principal-causa-deterioro-ambiental-reportera,
False,2022-11-11 03:03:00.291437,,article 1503823 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2856035548,2022-11-11 02:32:13,2474584870,[],'The Whale' y Brendan,https://www.milenio.com/opinion/susana-moscatel/estado-fallido/the-whale-y-brendan,
